Yellow gloves
2015,03,01,1772,686,0
2015,03,02,1690,725,0
2015,03,03,1690,765,0
2015,03,04,1639,803,0
2015,03,05,1577,839,0
2015,03,06,1577,875,0
2015,03,07,1516,909,0
2015,03,08,1516,942,0
2015,03,09,1455,974,0
2015,03,10,1455,1006,0
2015,03,11,1387,1036,0
2015,03,12,1387,1065,0
2015,03,13,1319,1093,0
2015,03,14,1319,1120,0
2015,03,15,1253,1145,0
2015,03,16,1253,1170,0
2015,03,17,1221,1194,0
2015,03,18,1191,1217,0
2015,03,19,1191,1240,0
2015,03,20,1169,1262,0
2015,03,21,1169,1285,0
2015,03,22,1138,1306,0
2015,03,23,1114,1327,0
2015,03,24,1114,1347,0
2015,03,25,1120,1368,0
2015,03,26,1120,1388,0
2015,03,27,1118,1409,0
2015,03,28,1118,1380,0
2015,03,29,1097,1351,0
2015,03,30,1098,1326,0
2015,03,31,1098,1303,0
2015,04,01,1086,1283,0
2015,04,02,1086,1263,0
2015,04,03,1087,1244,0
2015,04,04,1075,1228,0
2015,04,05,1060,1211,0
2015,04,06,1060,1195,0
2015,04,07,1017,1179,0
2015,04,08,1017,1164,0
2015,04,09,973,1148,0
2015,04,10,973,1134,0
2015,04,11,967,1120,0
2015,04,12,967,1108,0
2015,04,13,945,1096,0
2015,04,14,945,1086,0
2015,04,15,923,1075,0
2015,04,16,885,1064,0
2015,04,17,885,1053,0
2015,04,18,885,1043,0
2015,04,19,894,1034,0
2015,04,20,917,1026,0
2015,04,21,917,1018,0
2015,04,22,886,1011,0
2015,04,23,886,1003,0
2015,04,24,867,995,0
2015,04,25,867,986,0
2015,04,26,837,977,0
2015,04,27,837,967,0
2015,04,28,819,958,0
2015,04,29,813,949,0
2015,04,30,813,939,0
2015,05,01,827,931,0
2015,05,02,827,922,0
2015,05,03,859,914,0
2015,05,04,859,907,0
2015,05,05,875,901,0
2015,05,06,875,895,0
2015,05,07,917,891,0
2015,05,08,917,888,0
2015,05,09,940,887,0
2015,05,10,940,886,0
2015,05,11,952,885,0
2015,05,12,952,885,0
2015,05,13,944,885,0
2015,05,14,944,885,0
2015,05,15,946,886,0
2015,05,16,946,888,0
2015,05,17,957,890,0
2015,05,18,969,893,0
2015,05,19,969,895,0
2015,05,20,973,897,0
2015,05,21,973,899,0
2015,05,22,973,902,0
2015,05,23,1016,906,0
2015,05,24,1016,911,0
2015,05,25,1022,916,0
2015,05,26,1062,924,0
2015,05,27,1062,931,0
2015,05,28,1067,940,0
2015,05,29,1092,949,0
2015,05,30,1114,959,0
2015,05,31,1125,969,0
2015,06,01,1125,979,0
2015,06,02,1121,988,0
2015,06,03,1121,996,0
2015,06,04,1122,1005,0
2015,06,05,1113,1013,0
2015,06,06,1116,1019,0
2015,06,07,1117,1026,0
2015,06,08,1116,1032,0
2015,06,09,1116,1038,0
2015,06,10,1120,1043,0
2015,06,11,1108,1048,0
2015,06,12,1108,1054,0
2015,06,13,1112,1059,0
2015,06,14,1132,1066,0
2015,06,15,1170,1073,0
2015,06,16,1170,1080,0
2015,06,17,1191,1088,0
2015,06,18,1191,1095,0
2015,06,19,1188,1102,0
2015,06,20,1188,1109,0
2015,06,21,1199,1117,0
2015,06,22,1199,1123,0
2015,06,23,1190,1129,0
2015,06,24,1190,1134,0
2015,06,25,1189,1139,0
2015,06,26,1189,1143,0
2015,06,27,1179,1147,0
2015,06,28,1179,1149,0
2015,06,29,1193,1152,0
2015,06,30,1193,1154,0
2015,07,01,1185,1156,0
2015,07,02,1169,1158,0
2015,07,03,1169,1160,0
2015,07,04,1122,1160,0
2015,07,05,1122,1160,0
2015,07,06,1077,1159,0
2015,07,07,1077,1157,0
2015,07,08,1091,1156,0
2015,07,09,1113,1156,0
2015,07,10,1113,1156,0
2015,07,11,1113,1156,0
2015,07,12,1113,1156,0
