Copper ore
2015,03,01,81,42,0
2015,03,02,76,43,0
2015,03,03,72,44,0
2015,03,04,68,45,0
2015,03,05,64,46,0
2015,03,06,60,47,0
2015,03,07,57,48,0
2015,03,08,54,49,0
2015,03,09,51,49,0
2015,03,10,48,49,0
2015,03,11,46,50,0
2015,03,12,44,50,0
2015,03,13,42,50,0
2015,03,14,43,51,0
2015,03,15,43,51,0
2015,03,16,45,51,0
2015,03,17,44,52,0
2015,03,18,46,52,0
2015,03,19,44,52,0
2015,03,20,41,52,0
2015,03,21,38,53,0
2015,03,22,36,53,0
2015,03,23,34,53,0
2015,03,24,32,52,0
2015,03,25,30,52,0
2015,03,26,28,52,0
2015,03,27,26,52,0
2015,03,28,24,49,0
2015,03,29,22,47,0
2015,03,30,20,45,0
2015,03,31,19,43,0
2015,04,01,19,41,0
2015,04,02,20,39,0
2015,04,03,21,38,0
2015,04,04,23,36,0
2015,04,05,25,35,0
2015,04,06,27,34,0
2015,04,07,28,33,0
2015,04,08,28,32,0
2015,04,09,29,32,0
2015,04,10,30,31,0
2015,04,11,30,31,0
2015,04,12,30,30,0
2015,04,13,30,30,0
2015,04,14,29,29,0
2015,04,15,27,29,0
2015,04,16,25,28,0
2015,04,17,23,27,0
2015,04,18,23,27,0
2015,04,19,22,26,0
2015,04,20,23,26,0
2015,04,21,23,25,0
2015,04,22,23,25,0
2015,04,23,23,25,0
2015,04,24,24,24,0
2015,04,25,24,24,0
2015,04,26,25,24,0
2015,04,27,27,24,0
2015,04,28,28,24,0
2015,04,29,29,25,0
2015,04,30,29,25,0
2015,05,01,31,25,0
2015,05,02,33,26,0
2015,05,03,35,26,0
2015,05,04,37,27,0
2015,05,05,39,27,0
2015,05,06,39,28,0
2015,05,07,37,28,0
2015,05,08,35,28,0
2015,05,09,33,28,0
2015,05,10,35,29,0
2015,05,11,35,29,0
2015,05,12,34,29,0
2015,05,13,32,29,0
2015,05,14,31,29,0
2015,05,15,31,29,0
2015,05,16,33,29,0
2015,05,17,34,30,0
2015,05,18,34,30,0
2015,05,19,32,30,0
2015,05,20,31,31,0
2015,05,21,33,31,0
2015,05,22,34,31,0
2015,05,23,35,32,0
2015,05,24,37,32,0
2015,05,25,39,33,0
2015,05,26,41,33,0
2015,05,27,41,34,0
2015,05,28,44,34,0
2015,05,29,47,35,0
2015,05,30,48,36,0
2015,05,31,51,36,0
2015,06,01,54,37,0
2015,06,02,57,38,0
2015,06,03,57,38,0
2015,06,04,55,39,0
2015,06,05,52,39,0
2015,06,06,49,40,0
2015,06,07,46,40,0
2015,06,08,43,40,0
2015,06,09,40,41,0
2015,06,10,38,41,0
2015,06,11,36,41,0
2015,06,12,34,41,0
2015,06,13,32,41,0
2015,06,14,30,41,0
2015,06,15,28,41,0
2015,06,16,26,40,0
2015,06,17,26,40,0
2015,06,18,27,40,0
2015,06,19,28,40,0
2015,06,20,29,40,0
2015,06,21,30,40,0
2015,06,22,29,39,0
2015,06,23,29,39,0
2015,06,24,29,39,0
2015,06,25,29,38,0
2015,06,26,30,38,0
2015,06,27,30,37,0
2015,06,28,31,37,0
2015,06,29,32,36,0
2015,06,30,34,36,0
2015,07,01,33,35,0
2015,07,02,32,34,0
2015,07,03,31,33,0
2015,07,04,32,33,0
2015,07,05,34,32,0
2015,07,06,35,32,0
2015,07,07,37,31,0
2015,07,08,39,31,0
2015,07,09,40,31,0
2015,07,10,41,31,0
2015,07,11,39,31,0
2015,07,12,37,31,0
2015,07,13,36,32,0
2015,07,14,34,32,0
2015,07,15,32,32,0
2015,07,16,30,32,0
2015,07,17,28,32,0
2015,07,18,26,32,0
2015,07,19,24,32,0
2015,07,20,23,32,0
2015,07,21,21,31,0
2015,07,22,22,31,0
2015,07,23,22,31,0
2015,07,24,21,31,0
2015,07,25,22,30,0
2015,07,26,22,30,0
2015,07,27,23,30,0
2015,07,28,24,30,0
2015,07,29,25,29,0
2015,07,30,26,29,0
2015,07,31,27,29,95558
2015,08,01,28,29,111823
2015,08,02,27,29,21413
2015,08,03,26,29,20927
2015,08,04,26,28,107896
2015,08,05,25,28,9961
2015,08,06,25,28,224558
2015,08,07,25,27,147300
2015,08,08,24,27,278546
2015,08,09,23,26,63827
2015,08,10,23,25,299486
2015,08,11,23,25,282345
2015,08,12,24,25,73244
2015,08,13,25,24,201546
2015,08,14,26,24,359308
2015,08,15,27,24,106534
2015,08,16,28,24,243313
2015,08,17,28,24,285381
2015,08,18,29,24,295646
2015,08,19,28,24,11911
2015,08,20,27,25,152506
2015,08,21,26,25,392078
2015,08,22,25,25,392346
2015,08,23,24,25,20857
2015,08,24,23,25,335590
2015,08,25,23,25,96879
2015,08,26,23,25,246368
2015,08,27,24,25,46070
